9 0 0
16 22 1
47 7 0
8 41 0
42 17 1
27 9 1
5 11 0
19 23 1
18 33 1
8 4 0
40 35 1
10 16 1
5 35 0
31 6 1
29 18 1
11 42 0
21 46 0
40 21 1
19 12 1
43 10 0
30 26 1
8 23 1
31 15 1
15 15 1
33 33 1
41 39 0
48 21 0
9 15 1
26 25 1
45 36 0
25 20 1
26 15 1
21 42 1
25 21 1
41 29 1
45 3 0
1 17 0
42 44 0
48 5 0
41 49 0
27 44 1
14 7 0
39 35 1
40 45 0
29 36 1
10 0 0
25 22 1
9 19 1
24 24 1
37 12 1
16 12 1
34 17 1
46 26 0
2 41 0
29 3 0
7 4 0
19 11 1
37 17 1
38 1 0
48 27 0
8 2 0
9 16 1
33 49 0
36 37 1
41 48 0
41 17 1
48 15 0
19 40 1
45 44 0
30 30 1
27 20 1
37 36 1
7 20 1
47 49 0
32 7 1
31 42 1
33 36 1
20 45 0
29 14 1
15 16 1
36 39 1
47 31 0
0 45 0
46 13 0
21 49 0
13 20 1
31 19 1
41 32 1
42 37 0
48 19 0
12 48 0
16 48 0
40 46 0
22 46 0
12 34 1
4 12 0
16 44 0
20 32 1
42 2 0
11 47 0
2 3 0
37 32 1
39 34 1
40 21 1
35 37 1
10 18 1
27 3 0
31 16 1
18 34 1
46 17 0
29 40 1
26 30 1
11 30 1
5 9 0
6 14 0
6 20 1
8 5 0
22 17 1
36 3 0
24 9 1
3 10 0
37 13 1
3 40 0
36 9 1
37 29 1
32 42 1
28 41 1
1 31 0
42 30 1
42 44 0
39 16 1
23 1 0
17 45 0
36 15 1
22 32 1
46 19 0
19 20 1
45 1 0
17 45 0
38 21 1
28 11 1
26 44 1
15 28 1
16 7 0
37 17 1
27 48 0
4 31 0
4 22 0
27 7 1
13 2 0
47 12 0
13 12 1
17 15 1
2 41 0
25 8 1
45 8 0
28 43 1
1 26 0
7 42 0
26 13 1
49 33 0
1 43 0
15 49 0
24 14 1
31 38 1
35 43 0
38 8 0
7 48 0
2 12 0
24 3 0
23 36 1
46 17 0
33 14 1
14 3 0
26 16 1
16 46 0
37 40 1
35 48 0
48 14 0
19 10 1
28 32 1
19 1 0
48 35 0
32 14 1
3 1 0
26 17 1
12 11 1
29 45 0
31 29 1
23 33 1
17 18 1
3 48 0
17 2 0
37 22 1
32 42 1
46 46 0
23 20 1
27 15 1
49 44 0
2 43 0
23 38 1
4 10 0
37 47 0
19 45 0
27 28 1
49 20 0
1 2 0
3 41 0
30 2 0
46 7 0
41 31 1
8 17 1
32 6 0
22 3 0
40 10 0
21 45 0
43 1 0
37 3 0
48 47 0
48 20 0
8 24 1
12 48 0
3 40 0
15 24 1
40 14 1
14 38 1
36 35 1
41 45 0
6 10 0
19 12 1
27 22 1
0 38 0
28 22 1
6 28 1
35 30 1
38 28 1
14 48 0
48 41 0
10 43 0
20 24 1
20 10 1
45 12 0
22 46 0
31 47 0
24 25 1
24 14 1
41 9 0
5 43 0
21 18 1
1 46 0
13 26 1
21 29 1
9 4 0
45 23 0
13 42 0
16 14 1
0 17 0
41 2 0
22 21 1
42 36 0
21 45 0
35 32 1
18 20 1
30 19 1
39 26 1
36 44 0
6 25 1
15 24 1
16 26 1
35 26 1
11 35 1
48 9 0
31 16 1
34 28 1
7 25 1
46 21 0
24 16 1
41 25 1
3 7 0
23 39 1
5 1 0
33 6 0
25 10 1
3 24 0
15 7 0
2 44 0
44 42 0
26 5 0
24 7 1
26 20 1
34 7 0
36 34 1
30 25 1
33 21 1
31 22 1
42 3 0
49 39 0
34 45 0
24 49 0
15 39 1
43 9 0
28 17 1
25 19 1
28 42 1
32 10 1
0 37 0
36 19 1
46 23 0
32 23 1
3 23 0
27 24 1
31 23 1
44 20 1
30 32 1
33 46 0
48 20 0
25 10 1
30 46 0
42 25 1
14 37 1
28 14 1
16 0 0
19 16 1
6 13 0
44 20 1
6 13 0
42 7 0
34 7 0
0 7 0
7 3 0
15 9 1
16 32 1
32 11 1
34 26 1
8 40 0
8 3 0
28 45 0
7 41 0
12 10 1
41 25 1
37 42 0
14 16 1
32 33 1
23 5 0
23 22 1
39 18 1
35 45 0
30 49 0
37 49 0
22 14 1
23 44 1
17 48 0
5 17 0
36 3 0
37 9 0
33 22 1
24 35 1
29 5 0
12 21 1
38 15 1
37 3 0
44 20 1
37 21 1
34 25 1
24 48 0
38 46 0
33 24 1
31 7 1
23 46 0
29 23 1
38 14 1
8 30 1
6 33 0
5 10 0
18 25 1
20 45 0
8 25 1
42 10 0
31 3 0
36 9 1
16 34 1
42 19 1
34 16 1
21 43 1
19 31 1
14 35 1
0 43 0
22 20 1
30 3 0
26 44 1
16 49 0
21 13 1
29 36 1
33 37 1
12 11 1
30 11 1
9 3 0
10 5 0
37 13 1
8 32 1
5 29 0
31 16 1
34 32 1
20 41 1
9 38 0
42 46 0
37 36 1
46 35 0
49 31 0
19 22 1
20 33 1
39 1 0
26 39 1
2 26 0
4 42 0
28 45 0
0 16 0
8 5 0
38 7 0
6 19 1
38 46 0
37 30 1
46 17 0
32 19 1
23 32 1
32 5 0
32 28 1
19 29 1
11 41 0
40 30 1
10 2 0
17 44 0
47 20 0
0 20 0
36 29 1
20 10 1
14 5 0
25 11 1
41 40 0
27 1 0
31 23 1
2 32 0
19 44 1
25 22 1
15 16 1
48 42 0
16 43 0
25 8 1
28 39 1
47 22 0
27 11 1
35 47 0
45 49 0
23 44 1
14 25 1
33 15 1
10 33 1
12 46 0
6 11 0
30 20 1
17 8 1
13 48 0
40 17 1
20 22 1
18 22 1
36 2 0
33 37 1
35 41 1
42 27 1
39 13 1
46 28 0
17 4 0
21 20 1
22 2 0
26 34 1
18 40 1
17 27 1
25 48 0
30 0 0
49 38 0
47 27 0
23 44 1
31 45 0
26 49 0
43 46 0
22 48 0
45 4 0
11 39 1
31 48 0
29 48 0
7 30 1
9 9 0
21 39 1
18 35 1
17 18 1
27 31 1
22 24 1
9 28 1
10 9 0
24 5 0
10 32 1
33 8 1
6 19 1
42 18 1
35 36 1
28 29 1
42 13 0
5 36 0
44 11 0
46 32 0
30 19 1
18 40 1
39 10 0
48 13 0
45 2 0
31 37 1
26 27 1
46 10 0
49 35 0
26 38 1
13 3 0
42 16 1
7 7 0
4 3 0
26 47 0
25 37 1
31 33 1
1 49 0
33 46 0
38 16 1
37 39 1
14 37 1
20 29 1
5 19 0
20 21 1
8 20 1
24 24 1
14 9 1
31 11 1
41 8 0
14 7 0
5 45 0
44 47 0
20 36 1
31 34 1
48 38 0
45 20 0
18 39 1
24 41 1
35 25 1
20 31 1
48 16 0
46 40 0
20 19 1
34 9 1
11 9 0
25 16 1
20 12 1
18 18 1
1 25 0
2 10 0
24 33 1
18 31 1
27 7 1
45 48 0
24 19 1
8 22 1
6 37 0
20 0 0
49 37 0
27 7 1
48 24 0
22 21 1
17 23 1
39 6 0
6 15 0
21 47 0
49 42 0
46 44 0
4 33 0
45 9 0
29 28 1
16 40 1
6 7 0
40 19 1
38 29 1
11 11 1
11 1 0
38 24 1
42 39 0
2 21 0
7 4 0
20 37 1
36 28 1
24 34 1
27 19 1
49 0 0
4 30 0
2 13 0
9 27 1
25 32 1
43 25 1
45 30 0
14 47 0
34 11 1
25 36 1
42 12 0
31 16 1
6 28 1
29 1 0
9 47 0
6 47 0
17 33 1
38 14 1
31 26 1
19 12 1
36 14 1
1 34 0
28 11 1
17 19 1
41 23 1
44 29 1
20 49 0
48 2 0
23 34 1
41 0 0
8 47 0
19 26 1
20 28 1
47 44 0
41 31 1
25 0 0
22 5 0
30 5 0
18 40 1
12 30 1
32 2 0
43 17 1
19 2 0
13 9 0
28 6 1
15 25 1
26 19 1
8 43 0
35 17 1
35 31 1
25 19 1
16 14 1
10 1 0
32 21 1
28 35 1
41 38 0
23 28 1
14 25 1
31 30 1
31 47 0
49 35 0
44 1 0
22 19 1
15 31 1
45 9 0
18 48 0
6 16 0
10 33 1
30 18 1
8 5 0
29 18 1
29 18 1
15 32 1
33 21 1
35 27 1
22 34 1
21 45 0
1 36 0
13 2 0
28 0 0
25 46 0
47 29 0
7 34 0
29 49 0
37 5 0
22 27 1
0 32 0
48 32 0
23 36 1
39 19 1
3 23 0
38 19 1
3 16 0
10 31 1
20 16 1
40 36 1
25 40 1
36 0 0
49 24 0
23 34 1
46 37 0
39 35 1
9 9 0
37 45 0
14 42 0
5 30 0
1 37 0
45 30 0
29 26 1
12 45 0
12 5 0
1 10 0
34 23 1
14 20 1
21 36 1
42 1 0
10 36 1
7 6 0
36 27 1
17 10 1
15 29 1
23 41 1
28 5 0
27 19 1
40 44 0
11 38 1
41 38 0
19 13 1
46 46 0
29 7 1
38 10 1
18 14 1
5 48 0
5 11 0
27 7 1
24 43 1
9 23 1
26 32 1
48 2 0
1 18 0
32 26 1
27 27 1
4 19 0
44 4 0
19 0 0
28 37 1
42 21 1
19 39 1
3 21 0
29 14 1
26 36 1
12 9 0
39 6 0
36 16 1
11 20 1
13 22 1
46 12 0
46 41 0
20 1 0
12 15 1
10 23 1
35 22 1
44 15 0
6 30 1
26 19 1
5 44 0
30 8 1
45 28 0
1 47 0
5 46 0
9 23 1
8 3 0
26 43 1
20 39 1
48 16 0
23 26 1
26 13 1
30 45 0
31 38 1
9 46 0
24 15 1
43 38 0
45 31 0
45 5 0
2 15 0
33 22 1
7 10 0
20 46 0
27 36 1
35 23 1
9 6 0
45 27 0
4 16 0
20 4 0
48 25 0
8 9 0
6 32 0
19 12 1
18 6 0
41 33 1
36 20 1
4 23 0
45 1 0
40 42 0
24 23 1
21 23 1
42 6 0
25 36 1
31 15 1
28 8 1
30 31 1
11 22 1
34 30 1
40 47 0
18 1 0
30 22 1
43 6 0
1 4 0
20 20 1
28 18 1
20 24 1
46 34 0
30 18 1
10 19 1
29 34 1
14 10 1
2 32 0
48 12 0
31 39 1
11 14 1
40 34 1
12 23 1
30 19 1
20 49 0
38 40 1
12 6 0
38 46 0
22 5 0
29 48 0
14 16 1
30 27 1
15 25 1
15 18 1
41 38 0
7 40 0
6 31 1
1 31 0
16 1 0
18 42 1
26 21 1
42 40 0
49 36 0
30 15 1
14 22 1
4 19 0
34 45 0
21 39 1
3 11 0
42 41 0
16 14 1
0 5 0
12 26 1
44 17 0
18 30 1
31 31 1
0 8 0
19 38 1
29 34 1
33 9 1
0 10 0
6 46 0
28 40 1
0 15 0
48 8 0
15 13 1
14 42 0
1 22 0
33 42 1
2 23 0
30 33 1
35 8 1
32 17 1
10 34 1
9 32 1
11 12 1
42 24 1
48 43 0
8 8 0
0 41 0
36 32 1
35 7 0
5 26 0
47 16 0
21 30 1
48 1 0
10 21 1
37 14 1
36 5 0
0 0 0
28 46 0
19 23 1
0 12 0
33 28 1
32 38 1
0 1 0
1 7 0
18 44 0
44 20 1
28 17 1
44 21 1
14 35 1
2 40 0
1 49 0
2 2 0
47 44 0
4 34 0
1 35 0
32 37 1
18 23 1
9 29 1
18 20 1
29 43 1
34 20 1
4 4 0
40 6 0
18 22 1
1 49 0
46 26 0
30 42 1
26 41 1
14 9 1
26 32 1
44 20 1
13 20 1
22 36 1
27 39 1
10 20 1
0 22 0
40 27 1
33 39 1
24 19 1
44 19 1
7 34 0
15 14 1
36 31 1
27 20 1
7 12 0
29 6 1
23 24 1
34 29 1
0 42 0
27 42 1
27 1 0
14 20 1
5 18 0
19 28 1
28 8 1
36 44 0
2 6 0
29 13 1
41 38 0
30 16 1
39 1 0
46 31 0
38 13 1
1 43 0
19 40 1
32 3 0
23 43 1
20 45 0
3 9 0
10 2 0
3 34 0
23 8 1
43 9 0
29 46 0
35 4 0
25 0 0
14 32 1
10 46 0
46 18 0
19 17 1
15 32 1
26 1 0
13 13 1
44 34 0
17 42 1
8 37 0
46 23 0
36 12 1
49 16 0
16 13 1
18 25 1
15 18 1
41 11 0
21 32 1
27 47 0
24 21 1
19 20 1
28 43 1
32 37 1
17 14 1
1 22 0
26 7 1
6 6 0
19 8 1
12 12 1
42 26 1
17 48 0
2 17 0
5 15 0
26 33 1
6 38 0
36 17 1
16 10 1
43 27 1
10 35 1
18 42 1
20 28 1
28 27 1
42 1 0
18 5 0
11 43 0
27 43 1
11 11 1
22 16 1
0 23 0
23 5 0
29 2 0
41 14 1
49 29 0
20 36 1
33 21 1
35 22 1
12 11 1
28 8 1
6 10 0
23 42 1
36 15 1
2 47 0
7 14 0
27 49 0
21 35 1
6 49 0
13 36 1
23 29 1
5 24 0
8 41 0
41 9 0
16 0 0
2 37 0
35 39 1
3 26 0
12 1 0
34 13 1
34 34 1
33 34 1
49 11 0
28 5 0
36 8 0
3 42 0
14 13 1
7 46 0
23 44 1
34 16 1
32 19 1
27 42 1
47 4 0
47 7 0
7 29 1
7 21 1
21 12 1
28 31 1
5 23 0
16 5 0
42 39 0
0 20 0
30 38 1
4 10 0
46 42 0
21 47 0
25 16 1
28 36 1
6 0 0
43 17 1
0 13 0
2 9 0
26 2 0
1 21 0
25 21 1
25 10 1
15 26 1
29 29 1
36 27 1
36 41 1
5 45 0
0 7 0
48 3 0
22 11 1
20 48 0
3 4 0
28 23 1
34 1 0
45 48 0
3 17 0
22 34 1
14 34 1
14 33 1
40 43 0
10 43 0
48 32 0
14 3 0
40 10 0
9 43 0
17 16 1
46 18 0
14 39 1
13 21 1
49 6 0
24 29 1
27 8 1
11 17 1
36 23 1
29 2 0
22 10 1
0 14 0
47 8 0
1 33 0
37 32 1
25 39 1
26 18 1
40 7 0
1 43 0
7 30 1
8 7 0
5 30 0
23 35 1
34 40 1
34 30 1
0 31 0
37 12 1
48 43 0
26 22 1
40 27 1
29 8 1
2 41 0
37 34 1
44 21 1
31 10 1
14 3 0
37 19 1
16 49 0
12 5 0
3 33 0
9 10 0
14 20 1
24 32 1
16 48 0
4 22 0
27 5 0
25 42 1
22 42 1
46 41 0
43 14 0
31 18 1
18 37 1
1 11 0
31 29 1
42 33 1
10 37 1
34 39 1
27 11 1
29 11 1
28 40 1
40 14 1
0 49 0
44 4 0
37 47 0
22 29 1
9 17 1
31 15 1
19 23 1
20 40 1
24 9 1
2 18 0
31 37 1
8 25 1
41 6 0
19 23 1
28 5 0
1 39 0
33 4 0
8 5 0
30 8 1
10 46 0
10 22 1
4 18 0
33 31 1
5 16 0
20 38 1
20 11 1
5 34 0
3 20 0
40 19 1
21 48 0
5 16 0
26 9 1
1 25 0
35 6 0
15 2 0
10 40 0
14 49 0
28 2 0
43 9 0
11 17 1
5 10 0
13 3 0
5 0 0
14 4 0
26 45 0
19 32 1
46 28 0
49 18 0
40 26 1
30 9 1
39 4 0
44 30 1
39 48 0
27 39 1
9 16 1
29 43 1
0 13 0
44 18 0
5 25 0
12 31 1
33 21 1
18 44 0
43 37 0
23 3 0
21 37 1
23 46 0
1 46 0
31 37 1
18 28 1
24 7 1
14 41 1
44 11 0
12 16 1
11 18 1
24 7 1
40 11 0
9 30 1
18 3 0
15 42 1
44 0 0
47 16 0
1 23 0
9 25 1
41 39 0
30 44 1
42 22 1
35 30 1
45 45 0
37 12 1
23 35 1
16 38 1
17 18 1
35 46 0
6 20 1
48 22 0
16 16 1
18 10 1
43 48 0
26 49 0
39 46 0
25 11 1
3 47 0
48 30 0
33 18 1
15 43 0
26 2 0
15 42 1
34 2 0
25 45 0
30 18 1
44 36 0
48 43 0
20 1 0
16 16 1
31 23 1
43 39 0
14 43 0
25 8 1
49 28 0
46 9 0
11 10 0
11 43 0
39 1 0
8 41 0
7 8 0
41 46 0
3 4 0
43 45 0
36 11 1
47 8 0
45 38 0
1 20 0
27 26 1
13 7 0
29 40 1
13 33 1
22 24 1
40 30 1
40 9 0
43 41 0
9 48 0
0 5 0
9 20 1
41 21 1
13 43 0
1 42 0
45 8 0
44 27 1
8 13 0
1 23 0
9 47 0
39 6 0
16 45 0
0 26 0
15 6 0
38 42 0
9 19 1
42 30 1
45 47 0
23 41 1
15 10 1
21 20 1
5 18 0
19 34 1
15 31 1
40 35 1
33 2 0
33 0 0
22 42 1
34 8 1
46 25 0
14 35 1
49 10 0
26 10 1
39 20 1
31 11 1
7 20 1
3 17 0
12 32 1
6 0 0
42 38 0
44 27 1
4 23 0
30 39 1
34 44 0
45 30 0
12 47 0
32 15 1
21 12 1
18 7 1
6 21 1
10 36 1
1 44 0
18 45 0
6 43 0
11 8 0
12 37 1
33 49 0
10 24 1
23 33 1
0 11 0
24 26 1
44 11 0
11 47 0
31 20 1
5 49 0
9 43 0
32 49 0
5 44 0
47 14 0
39 24 1
33 22 1
49 5 0
16 11 1
23 12 1
45 46 0
28 12 1
36 21 1
18 35 1
10 35 1
35 16 1
1 33 0
42 9 0
24 15 1
49 31 0
23 43 1
47 5 0
12 32 1
8 36 0
26 3 0
9 6 0
20 28 1
12 48 0
24 23 1
30 34 1
46 33 0
40 16 1
29 15 1
47 49 0
39 32 1
41 26 1
43 34 0
32 17 1
7 42 0
12 47 0
7 1 0
4 19 0
9 13 0
28 25 1
16 32 1
20 30 1
44 30 1
32 27 1
33 13 1
18 26 1
2 40 0
21 27 1
6 27 1
12 45 0
39 13 1
45 37 0
37 25 1
42 26 1
2 27 0
48 33 0
33 9 1
16 45 0
19 8 1
47 20 0
14 22 1
29 11 1
14 31 1
16 45 0
3 13 0
35 7 0
1 23 0
44 14 0
7 7 0
5 13 0
10 29 1
31 39 1
38 10 1
23 27 1
9 45 0
21 44 1
1 2 0
21 22 1
31 47 0
10 1 0
17 24 1
33 32 1
12 22 1
28 17 1
15 3 0
41 12 0
21 46 0
29 2 0
32 21 1
30 33 1
43 8 0
4 39 0
40 19 1
34 6 0
18 37 1
44 29 1
5 21 0
5 43 0
27 12 1
14 8 0
12 21 1
33 16 1
43 11 0
15 45 0
26 37 1
13 35 1
8 3 0
15 12 1
41 4 0
20 0 0
47 35 0
23 40 1
45 10 0
13 42 0
13 15 1
15 34 1
27 38 1
23 44 1
42 10 0
26 19 1
37 18 1
21 47 0
49 35 0
15 43 0
1 14 0
18 24 1
47 43 0
31 5 0
26 27 1
34 23 1
42 40 0
33 30 1
27 17 1
41 48 0
45 33 0
46 34 0
38 30 1
28 48 0
15 16 1
22 29 1
10 7 0
32 40 1
38 3 0
38 12 1
7 31 1
15 13 1
45 32 0
31 48 0
7 44 0
15 19 1
16 1 0
45 48 0
45 40 0
16 25 1
49 8 0
15 5 0
29 25 1
29 7 1
45 24 0
42 4 0
25 0 0
31 29 1
25 38 1
5 49 0
46 21 0
21 14 1
9 45 0
4 46 0
13 19 1
5 44 0
16 44 0
24 23 1
11 34 1
44 10 0
5 18 0
45 37 0
23 13 1
23 36 1
43 44 0
15 3 0
5 23 0
33 15 1
40 46 0
22 23 1
21 25 1
27 18 1
8 28 1
25 12 1
1 48 0
25 32 1
42 19 1
28 34 1
32 8 1
19 24 1
18 4 0
25 47 0
12 26 1
27 1 0
26 4 0
33 5 0
40 36 1
49 17 0
4 13 0
30 28 1
32 4 0
39 27 1
21 45 0
5 38 0
11 3 0
6 16 0
41 25 1
41 24 1
6 44 0
42 45 0
14 7 0
32 27 1
47 32 0
33 44 0
40 45 0
47 22 0
47 25 0
0 21 0
32 20 1
40 41 0
8 7 0
5 25 0
47 35 0
41 27 1
32 24 1
16 31 1
19 45 0
33 20 1
43 30 1
28 10 1
14 34 1
34 5 0
27 39 1
21 26 1
4 19 0
42 48 0
42 44 0
42 11 0
7 30 1
49 4 0
9 40 0
38 21 1
4 12 0
46 42 0
21 34 1
31 5 0
25 29 1
17 37 1
32 8 1
14 35 1
11 3 0
27 38 1
28 30 1
2 45 0
5 45 0
39 5 0
30 42 1
44 6 0
15 24 1
31 14 1
12 0 0
16 16 1
20 0 0
33 19 1
3 45 0
7 38 0
10 21 1
19 39 1
33 15 1
19 9 1
26 32 1
32 4 0
30 43 1
37 39 1
10 43 0
16 16 1
7 21 1
31 6 1
29 49 0
38 16 1
48 22 0
44 31 1
6 7 0
44 19 1
20 32 1
47 32 0
34 15 1
32 35 1
18 3 0
2 17 0
18 41 1
25 27 1
4 27 0
32 32 1
44 4 0
19 34 1
45 27 0
17 28 1
40 35 1
9 45 0
4 40 0
34 1 0
33 3 0
43 30 1
6 5 0
5 13 0
13 42 0
0 32 0
22 49 0
13 30 1
46 6 0
31 28 1
29 17 1
16 18 1
29 42 1
38 44 0
28 31 1
17 0 0
14 25 1
1 48 0
35 1 0
27 15 1
6 21 1
29 33 1
26 9 1
13 14 1
25 38 1
22 45 0
9 4 0
1 35 0
31 26 1
37 39 1
24 17 1
6 41 0
12 31 1
42 44 0
1 45 0
18 21 1
48 39 0
19 23 1
47 27 0
23 13 1
26 0 0
30 45 0
18 38 1
9 21 1
27 31 1
45 45 0
31 29 1
2 15 0
35 7 0
48 15 0
42 28 1
26 40 1
34 13 1
6 40 0
48 46 0
13 10 1
2 14 0
36 32 1
31 16 1
30 4 0
37 26 1
48 40 0
29 21 1
0 22 0
32 25 1
1 39 0
17 28 1
12 25 1
13 13 1
44 3 0
12 10 1
6 39 0
14 2 0
39 23 1
30 29 1
16 15 1
42 33 1
32 46 0
21 13 1
44 24 1
23 43 1
2 2 0
13 25 1
22 44 1
42 41 0
19 23 1
14 18 1
38 45 0
13 7 0
5 45 0
18 1 0
21 37 1
46 5 0
33 16 1
21 48 0
47 47 0
25 4 0
13 39 1
19 4 0
32 22 1
22 24 1
31 39 1
18 6 0
25 13 1
8 10 0
29 3 0
26 8 1
29 43 1
22 38 1
1 27 0
28 20 1
2 10 0
24 43 1
13 9 0
6 19 1
20 32 1
41 23 1
30 21 1
45 26 0
39 29 1
48 45 0
7 12 0
23 14 1
26 35 1
9 42 0
1 5 0
19 43 1
34 25 1
29 26 1
16 39 1
44 26 1
44 8 0
28 21 1
34 47 0
43 3 0
10 36 1
5 46 0
17 36 1
20 35 1
42 11 0
29 20 1
34 17 1
10 18 1
16 19 1
11 41 0
47 8 0
31 36 1
11 9 0
38 16 1
22 9 1
15 49 0
21 7 1
28 37 1
37 47 0
34 42 1
13 30 1
49 6 0
46 44 0
10 14 1
8 45 0
45 11 0
1 30 0
39 10 0
45 28 0
12 12 1
42 41 0
21 10 1
4 26 0
19 27 1
41 30 1
42 24 1
34 45 0
39 6 0
16 26 1
29 10 1
47 0 0
46 34 0
2 45 0
47 32 0
49 29 0
21 19 1
24 43 1
47 37 0
6 5 0
9 28 1
39 30 1
23 7 1
35 38 1
16 11 1
42 2 0
44 43 0
37 28 1
6 18 0
9 6 0
40 6 0
31 44 1
22 29 1
44 39 0
17 17 1
22 3 0
48 20 0
37 5 0
2 37 0
29 20 1
16 19 1
32 17 1
13 30 1
16 1 0
22 18 1
44 40 0
27 19 1
26 12 1
16 6 0
14 49 0
14 39 1
46 20 0
32 8 1
42 26 1
43 29 1
27 28 1
16 42 1
16 15 1
41 4 0
20 17 1
30 2 0
29 41 1
45 49 0
36 20 1
9 0 0
10 5 0
28 13 1
24 18 1
39 45 0
8 20 1
49 21 0
39 28 1
19 17 1
16 16 1
39 0 0
1 36 0
46 9 0
5 12 0
16 22 1
29 31 1
16 46 0
40 16 1
23 35 1
46 41 0
48 23 0
7 13 0
33 49 0
41 15 1
18 47 0
26 3 0
38 43 0
41 32 1
37 17 1
38 48 0
40 6 0
39 2 0
5 35 0
12 5 0
37 23 1
40 8 0
39 20 1
7 26 1
46 40 0
40 28 1
46 24 0
18 37 1
33 23 1
24 37 1
14 4 0
16 43 0
4 16 0
49 5 0
42 43 0
16 37 1
47 43 0
11 31 1
33 49 0
44 40 0
13 4 0
27 17 1
27 26 1
33 21 1
4 4 0
32 31 1
11 19 1
23 17 1
24 44 1
5 18 0
26 14 1
7 22 1
8 2 0
48 23 0
45 12 0
36 13 1
37 38 1
26 11 1
8 17 1
41 40 0
42 34 1
46 18 0
2 0 0
43 3 0
1 44 0
40 38 1
36 17 1
5 0 0
9 26 1
9 19 1
25 29 1
33 19 1
23 30 1
24 1 0
11 29 1
12 38 1
7 48 0
10 35 1
18 49 0
43 8 0
14 46 0
49 16 0
38 34 1
48 38 0
39 25 1
29 33 1
3 24 0
32 37 1
19 48 0
7 3 0
16 0 0
16 3 0
23 17 1
6 45 0
35 11 1
18 25 1
30 30 1
44 18 0
6 5 0
20 13 1
18 33 1
46 12 0
29 24 1
16 14 1
48 1 0
31 47 0
8 38 0
5 22 0
49 35 0
42 37 0
30 12 1
20 49 0
44 47 0
35 39 1
7 5 0
41 1 0
44 49 0
10 25 1
29 8 1
31 21 1
39 49 0
28 10 1
16 1 0
13 6 0
40 12 1
46 15 0
23 18 1
8 10 0
35 18 1
48 0 0
27 12 1
9 1 0
42 13 0
41 38 0
0 9 0
6 7 0
45 4 0
0 9 0
37 19 1
6 29 1
17 28 1
26 7 1
28 30 1
46 14 0
46 32 0
11 1 0
15 40 1
40 12 1
8 13 0
21 32 1
1 14 0
3 34 0
43 1 0
29 9 1
2 26 0
15 42 1
1 18 0
42 42 0
42 2 0
44 44 0
9 15 1
11 21 1
5 24 0
33 38 1
9 46 0
35 10 1
45 12 0
48 26 0
34 44 0
0 18 0
21 23 1
21 10 1
48 4 0
49 3 0
14 9 1
44 29 1
41 49 0
23 33 1
11 33 1
34 18 1
26 41 1
9 40 0
36 28 1
17 34 1
43 21 1
25 8 1
2 49 0
22 7 1
2 24 0
18 24 1
22 10 1
24 43 1
41 49 0
19 35 1
17 43 1
7 47 0
24 0 0
10 19 1
19 9 1
18 19 1
1 25 0
17 27 1
10 32 1
13 20 1
7 39 0
39 14 1
6 22 1
22 37 1
10 35 1
38 43 0
29 48 0
11 19 1
14 23 1
17 2 0
29 18 1
10 41 0
17 4 0
23 0 0
47 14 0
4 46 0
38 46 0
15 44 0
17 41 1
31 26 1
41 11 0
14 30 1
0 10 0
27 37 1
10 37 1
40 9 0
27 43 1
13 33 1
21 3 0
35 49 0
42 12 0
5 27 0
15 29 1
16 46 0
25 24 1
37 16 1
19 4 0
1 31 0
1 13 0
44 32 0
37 34 1
9 20 1
28 36 1
0 28 0
32 12 1
33 24 1
14 10 1
26 36 1
18 24 1
42 49 0
41 40 0
29 44 1
35 42 1
1 11 0
47 26 0
23 30 1
7 8 0
12 26 1
42 24 1
44 32 0
47 33 0
23 35 1
4 46 0
42 1 0
27 18 1
45 40 0
20 37 1
28 7 1
37 8 0
46 43 0
44 38 0
20 19 1
9 45 0
29 12 1
48 1 0
43 0 0
15 9 1
49 7 0
15 11 1
25 21 1
18 7 1
8 3 0
35 41 1
2 47 0
48 4 0
2 47 0
17 45 0
9 0 0
39 28 1
31 11 1
18 29 1
3 28 0
31 34 1
18 38 1
1 17 0
14 15 1
26 35 1
45 33 0
7 35 0
37 19 1
46 48 0
2 21 0
21 39 1
11 16 1
46 48 0
23 31 1
0 45 0
22 11 1
28 7 1
49 24 0
11 26 1
16 15 1
3 34 0
35 5 0
43 5 0
16 38 1
4 35 0
42 10 0
33 37 1
48 24 0
11 11 1
47 26 0
29 35 1
20 36 1
31 46 0
34 21 1
33 25 1
49 34 0
48 5 0
45 1 0
8 23 1
4 46 0
48 25 0
33 49 0
34 9 1
5 4 0
14 15 1
22 30 1
16 6 0
42 35 1
36 21 1
10 32 1
49 14 0
16 12 1
30 21 1
1 36 0
8 46 0
33 15 1
48 16 0
24 20 1
36 25 1
3 7 0
13 24 1
2 49 0
12 18 1
5 3 0
0 7 0
45 4 0
24 19 1
38 48 0
28 24 1
31 32 1
22 5 0
36 12 1
26 39 1
23 20 1
16 26 1
25 0 0
43 21 1
3 25 0
44 17 0
39 27 1
18 30 1
41 42 0
21 47 0
30 23 1
27 8 1
29 25 1
23 31 1
39 32 1
35 33 1
40 0 0
48 42 0
4 39 0
38 29 1
29 40 1
26 38 1
21 7 1
9 22 1
16 34 1
7 47 0
7 9 0
4 37 0
19 49 0
2 42 0
22 30 1
31 7 1
34 30 1
13 21 1
40 35 1
47 22 0
